time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-16T03:38:48.130Z,19.4141667,-155.273,0.92,2.77,ml,23,47,0.01104,0.11,hv,hv70429262,2018-10-04T14:15:25.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.181,28,reviewed,hv,hv
2018-07-15T13:26:00.190Z,19.4006667,-155.2725,0.3,3.85,ml,24,50,0.00538,0.1,hv,hv70426602,2018-10-02T16:40:45.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.16,0.215,44,reviewed,hv,hv
2018-07-15T11:55:07.500Z,19.4116667,-155.2625,0.41,3.12,ml,50,39,0.002511,0.13,hv,hv70426292,2018-10-02T16:40:42.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.147,40,reviewed,hv,hv
2018-07-15T11:43:08.350Z,19.4085,-155.2846667,1.46,3.13,ml,51,19,0.00913,0.1,hv,hv70426257,2018-10-03T02:52:58.250Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.196,41,reviewed,hv,hv
2018-07-15T10:07:36.780Z,19.4165,-155.277,0.62,3.79,ml,20,51,0.006797,0.11,hv,hv70425927,2021-02-19T17:38:30.731Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.16,0.2,47,reviewed,hv,hv
2018-07-15T10:07:29.660Z,19.4131667,-155.2635,0.57,3.47,ml,37,72,0.003584,0.12,hv,hv70425922,2021-02-19T17:38:36.713Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.13,0.172,48,reviewed,hv,hv
2018-07-15T07:03:04.110Z,19.3955,-155.2806667,-0.04,3.3,ml,26,40,0.006631,0.13,hv,hv70425252,2018-10-02T16:40:42.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.193,31,reviewed,hv,hv
2018-07-15T07:02:24.380Z,19.4,-155.266,0.38,3.33,ml,34,56,0.001749,0.11,hv,hv70425247,2019-02-12T21:56:43.070Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.11,0.326,23,reviewed,hv,hv
2018-07-15T06:59:44.670Z,19.4165,-155.278,0.62,3.6,ml,20,55,0.005869,0.1,hv,hv70425242,2018-10-02T16:40:45.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.21,0.152,32,reviewed,hv,hv
2018-07-15T03:02:04.930Z,19.4158333,-155.271,-1.08,3.29,ml,35,37,0.01084,0.14,hv,hv70424432,2018-10-02T16:40:41.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.08,0.15,0.181,42,reviewed,hv,hv
2018-07-15T03:01:33.630Z,19.4001667,-155.2745,1.73,3.16,ml,31,37,0.004842,0.08,hv,hv70424427,2018-10-02T16:40:41.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.15,0.138,21,reviewed,hv,hv
2018-07-15T00:33:36.780Z,19.4168333,-155.2766667,0.85,3.73,ml,40,39,0.007061,0.08,hv,hv70423857,2018-10-02T16:40:41.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.1,0.145,12,reviewed,hv,hv
2018-07-15T00:31:35.270Z,19.4128333,-155.2615,0.25,3.41,ml,42,36,0.001702,0.11,hv,hv70423852,2018-10-02T16:40:41.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.08,0.175,45,reviewed,hv,hv
2018-07-14T22:13:26.400Z,19.4116667,-155.2751667,0.36,3.54,ml,38,36,0.01033,0.07,hv,hv70423337,2018-10-02T16:40:30.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.1,0.09,0.18,18,reviewed,hv,hv
2018-07-14T19:07:14.250Z,19.4128333,-155.2631667,0.2,3.21,ml,40,47,0.003192,0.11,hv,hv70422682,2018-10-02T16:40:41.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.09,0.188,43,reviewed,hv,hv
2018-07-14T19:07:03.440Z,19.4003333,-155.2886667,1.08,2.72,ml,25,45,0.01144,0.07,hv,hv70422677,2018-10-02T16:40:41.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.13,0.15,0.127,20,reviewed,hv,hv
2018-07-14T05:07:55.810Z,19.3975,-155.2905,0.77,3.54,ml,25,56,0.008155,0.1,hv,hv70419867,2018-10-02T16:40:45.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.177,43,reviewed,hv,hv
2018-07-14T04:13:33.600Z,19.4193333,-155.2768333,0.79,4.36,ml,31,46,0.005444,0.06,hv,hv70419657,2018-10-02T16:40:40.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.12,0.09,8,reviewed,hv,hv
2018-07-14T03:11:28.980Z,19.3996667,-155.2678333,0.27,3.1,ml,45,45,0.002213,0.1,hv,hv70419437,2019-02-12T22:16:40.370Z,"5 km SW of Volcano, Hawaii",earthquake,0.11,0.1,0.189,50,reviewed,hv,hv
2018-07-14T03:02:22.640Z,19.4175,-155.276,-0.13,3.86,ml,23,43,0.007375,0.14,hv,hv70419422,2018-10-02T16:40:40.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.11,0.14,0.103,9,reviewed,hv,hv
2018-07-14T03:00:53.710Z,19.4131667,-155.2663333,0.28,3.57,ml,24,72,0.006188,0.12,hv,hv70419417,2018-10-02T16:40:40.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.151,47,reviewed,hv,hv
2018-07-14T01:22:52.910Z,19.4031667,-155.2748333,1.24,3.37,ml,24,46,0.007839,0.1,hv,hv70419062,2018-10-02T16:40:30.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.235,27,reviewed,hv,hv
2018-07-13T23:07:19.140Z,19.4108333,-155.2791667,-0.31,3.34,ml,39,30,0.008234,0.14,hv,hv70418627,2022-08-08T06:05:31.700Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.233,22,reviewed,hv,hv
2018-07-13T23:05:16.320Z,19.3961667,-155.2883333,0.93,3.3,ml,43,39,0.008134,0.11,hv,hv70418622,2018-10-02T16:40:40.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.157,42,reviewed,hv,hv
2018-07-13T22:06:16.830Z,19.4175,-155.2663333,0.35,3.26,ml,25,57,0.0075,0.12,hv,hv70418437,2018-10-02T16:40:40.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.15,0.168,43,reviewed,hv,hv
2018-07-13T20:39:05.110Z,19.413,-155.262,0.18,3.36,ml,50,36,0.0022,0.12,hv,hv70418147,2018-10-02T16:40:40.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.1,0.158,40,reviewed,hv,hv
2018-07-13T20:38:56.000Z,19.3703333,-154.9735,5.85,3.63,ml,9,210,0.0694,0.12,hv,hv70418152,2018-07-28T03:28:16.772Z,"12 km SSW of Leilani Estates, Hawaii",earthquake,0.99,2,0.173,18,reviewed,hv,hv
2018-07-13T15:19:11.260Z,19.4116667,-155.2605,0.23,3.26,ml,46,32,0.0007215,0.12,hv,hv70417097,2018-10-02T16:40:37.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.11,0.152,46,reviewed,hv,hv
2018-07-13T00:39:55.440Z,19.4138333,-155.2778333,0.83,3.39,ml,31,46,0.007033,0.09,hv,hv70414342,2022-08-08T06:00:48.574Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.12,0.171,44,reviewed,hv,hv
2018-07-13T00:39:38.830Z,19.4173333,-155.2731667,1,2.5,ml,23,47,0.008482,0.07,hv,hv70414337,2018-10-02T16:40:36.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.19,0.12,0.155,6,reviewed,hv,hv
2018-07-13T00:34:31.750Z,19.4135,-155.265,0.17,3.25,ml,31,64,0.005035,0.12,hv,hv70414327,2022-08-08T06:02:23.169Z,"4 km SW of Volcano, Hawaii",earthquake,0.17,0.14,0.143,34,reviewed,hv,hv
2018-07-12T21:56:16.710Z,19.4188333,-155.2746667,0.28,3.63,ml,22,40,0.006506,0.09,hv,hv70413867,2018-10-02T16:40:36.040Z,"Island of Hawaii, Hawaii",earthquake,0.13,0.15,0.187,9,reviewed,hv,hv
2018-07-12T21:55:39.050Z,19.4131667,-155.2645,0.32,3.38,ml,29,75,0.004494,0.1,hv,hv70413862,2018-10-02T16:40:36.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.1,0.226,19,reviewed,hv,hv
2018-07-12T19:12:52.780Z,19.4138333,-155.2636667,0.57,3.25,ml,34,70,0.003976,0.1,hv,hv70413317,2018-10-02T16:40:36.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.13,0.2,43,reviewed,hv,hv
2018-07-12T18:04:46.970Z,19.3995,-155.2658333,0.04,3.56,ml,32,52,0.001265,0.13,hv,hv70413092,2018-10-02T16:40:36.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.168,19,reviewed,hv,hv
2018-07-12T18:03:51.880Z,19.406,-155.2851667,1.06,3.52,ml,45,25,0.01164,0.11,hv,hv70413087,2019-02-12T23:58:26.883Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.11,0.241,21,reviewed,hv,hv
2018-07-12T18:01:58.430Z,19.4093333,-155.281,0.82,3.38,ml,55,25,0.008786,0.11,hv,hv70413082,2018-10-02T16:40:36.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.08,0.168,48,reviewed,hv,hv
2018-07-12T16:02:51.800Z,19.4151667,-155.2773333,-0.08,3.77,ml,24,52,0.006849,0.11,hv,hv70412727,2021-07-14T20:57:40.643Z,"5 km SW of Volcano, Hawaii",earthquake,0.1,0.14,0.17,14,reviewed,hv,hv
2018-07-12T16:02:36.370Z,19.4136667,-155.2645,0.15,3.31,ml,25,83,0.004638,0.11,hv,hv70412722,2021-07-14T21:00:48.930Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.11,0.18,24,reviewed,hv,hv
2018-07-12T13:43:43.360Z,19.413,-155.2636667,0.33,3.22,ml,37,47,0.00369,0.09,hv,hv70412222,2018-10-02T16:40:35.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.09,0.198,44,reviewed,hv,hv
2018-07-12T05:12:41.420Z,19.4123333,-155.2658333,-0.42,3.18,ml,46,47,0.005627,0.14,hv,hv70410532,2018-10-02T16:40:35.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.13,0.194,42,reviewed,hv,hv
2018-07-11T15:27:00.680Z,19.4183333,-155.2796667,0.5,3.63,ml,35,35,0.004234,0.14,hv,hv70397961,2019-02-14T00:25:12.304Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.09,0.177,42,reviewed,hv,hv
2018-07-11T15:26:51.020Z,19.4126667,-155.2656667,0.1,3.25,ml,25,73,0.005495,0.1,hv,hv70397956,2018-10-02T16:40:34.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.13,0.106,18,reviewed,hv,hv
2018-07-11T14:44:47.320Z,19.4096667,-155.2783333,0.66,3.25,ml,31,44,0.009636,0.1,hv,hv70397806,2018-10-02T16:40:34.040Z,"Island of Hawaii, Hawaii",earthquake,0.12,0.14,0.166,36,reviewed,hv,hv
2018-07-11T13:39:54.170Z,19.3818333,-154.9623333,4.72,1.48,md,21,187,0.06506,0.13,hv,hv70397576,2018-07-11T23:56:51.925Z,"10 km SSW of Leilani Estates, Hawaii",earthquake,0.53,1.77,0.181,10,reviewed,hv,hv
2018-07-11T12:31:00.420Z,19.3995,-155.2855,-1,3.45,ml,47,28,0.01192,0.15,hv,hv70397321,2018-10-02T16:40:34.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.09,0.15,0.192,43,reviewed,hv,hv
2018-07-11T12:21:24.290Z,19.4126667,-155.2685,0.12,3.6,ml,22,60,0.008159,0.13,hv,hv70397291,2018-10-02T16:40:34.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.13,0.263,16,reviewed,hv,hv
2018-07-11T11:14:58.760Z,19.399,-155.2773333,0.35,3.66,ml,25,42,0.005019,0.09,hv,hv70397081,2018-10-02T16:40:34.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.11,0.14,0.184,9,reviewed,hv,hv
2018-07-11T11:05:15.580Z,19.4188333,-155.2736667,0.21,3.63,ml,25,36,0.006958,0.1,hv,hv70397051,2018-10-02T16:40:34.040Z,"4 km WSW of Volcano, Hawaii",earthquake,0.11,0.13,0.199,11,reviewed,hv,hv
2018-07-11T09:36:00.760Z,19.332,-155.1418333,2.91,0.99,md,25,124,0.04745,0.13,hv,hv70396691,2022-08-08T05:58:29.700Z,"14 km S of Fern Forest, Hawaii",earthquake,0.34,0.99,0.236,4,reviewed,hv,hv
2018-07-11T08:52:37.300Z,19.4141667,-155.2625,0.43,3.32,ml,32,77,0.003226,0.08,hv,hv70396521,2018-10-02T16:40:34.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.177,22,reviewed,hv,hv
2018-07-11T08:49:24.520Z,19.4163333,-155.2773333,0.55,3.51,ml,29,52,0.006519,0.08,hv,hv70396511,2018-10-02T16:40:34.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.12,0.09,0.17,23,reviewed,hv,hv
2018-07-11T08:49:14.630Z,19.4151667,-155.272,1.09,2.05,md,26,48,0.0109,0.11,hv,hv70396506,2018-07-11T16:52:11.691Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.1,0.071,3,reviewed,hv,hv
2018-07-11T08:37:04.430Z,19.4013333,-155.264,0.14,3.36,ml,36,62,0.003624,0.09,hv,hv70396451,2022-08-08T05:57:44.725Z,"5 km SW of Volcano, Hawaii",earthquake,0.1,0.1,0.152,18,reviewed,hv,hv
2018-07-11T08:06:22.150Z,19.2115,-155.4068333,32.65,3.79,ml,36,150,0.02733,0.12,hv,hv70396346,2018-10-02T16:40:34.040Z,"7 km E of P?hala, Hawaii",earthquake,0.6,0.67,0.215,39,reviewed,hv,hv
2018-07-11T08:05:55.700Z,19.1941667,-155.3968333,32.17,2.76,ml,28,161,0.04311,0.14,hv,hv70396341,2018-10-02T16:40:34.040Z,"8 km E of P?hala, Hawaii",earthquake,0.62,0.98,0.284,6,reviewed,hv,hv
2018-07-11T07:11:19.890Z,19.4133333,-155.2596667,0.34,3.33,ml,26,105,0.001256,0.1,hv,hv70396161,2018-10-02T16:40:34.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.09,0.186,15,reviewed,hv,hv
2018-07-11T06:53:10.430Z,19.4143333,-155.2853333,0.52,2.94,ml,43,19,0.003511,0.08,hv,hv70396086,2019-02-13T00:59:47.500Z,"6 km WSW of Volcano, Hawaii",earthquake,0.12,0.08,0.221,25,reviewed,hv,hv
2018-07-11T05:10:44.350Z,19.4065,-155.2865,1.2,3.2,ml,39,29,0.01133,0.09,hv,hv70395736,2019-02-13T02:19:36.650Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.1,0.142,32,reviewed,hv,hv
2018-07-11T05:07:14.740Z,19.404,-155.2738333,-0.73,3.59,ml,26,35,0.008589,0.11,hv,hv70395731,2018-10-02T16:40:33.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.07,0.11,0.232,3,reviewed,hv,hv
2018-07-11T05:07:04.250Z,19.4146667,-155.2771667,0.65,3.58,ml,27,51,0.007188,0.09,hv,hv70395726,2018-10-02T16:40:33.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.11,0.169,24,reviewed,hv,hv
2018-07-11T04:54:40.960Z,19.4143333,-155.2635,0.32,3.3,ml,26,83,0.004085,0.1,hv,hv70395676,2018-10-02T16:40:33.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.1,0.164,17,reviewed,hv,hv
2018-07-11T03:17:58.090Z,19.4135,-155.2626667,0.48,3.27,ml,32,77,0.002985,0.13,hv,hv70395341,2018-10-02T16:40:33.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.11,0.203,24,reviewed,hv,hv
2018-07-11T02:36:39.800Z,19.4126667,-155.276,0.72,2.92,md,21,46,0.009116,0.09,hv,hv70395201,2018-10-02T16:40:33.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.18,0.219,4,reviewed,hv,hv
2018-07-11T02:35:35.060Z,19.401,-155.2905,-0.23,3.13,ml,42,37,0.01057,0.13,hv,hv70395196,2018-10-02T16:40:33.040Z,"Island of Hawaii, Hawaii",earthquake,0.1,0.13,0.179,38,reviewed,hv,hv
2018-07-11T02:18:03.300Z,19.3996667,-155.2653333,0.19,2.71,ml,29,52,0.001563,0.12,hv,hv70395131,2019-04-18T21:59:44.250Z,"5 km SW of Volcano, Hawaii",earthquake,0.11,0.12,0.152,11,reviewed,hv,hv
2018-07-11T00:57:00.550Z,19.4155,-155.2618333,0.42,3.96,ml,23,97,0.003865,0.12,hv,hv70394861,2018-10-02T16:40:33.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.131,8,reviewed,hv,hv
2018-07-11T00:55:54.330Z,19.4181667,-155.2763333,0.58,3.42,ml,54,32,0.006664,0.11,hv,hv70394856,2018-10-02T16:40:33.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.1,0.166,46,reviewed,hv,hv
2018-07-11T00:55:42.100Z,19.414,-155.2753333,0.69,2.77,ml,30,41,0.009038,0.08,hv,hv70394851,2018-10-02T16:40:33.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.175,30,reviewed,hv,hv
2018-07-11T00:10:44.000Z,19.4008333,-155.2663333,0.21,3.03,ml,44,36,0.002593,0.1,hv,hv70394706,2019-02-13T03:37:25.180Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.1,0.202,45,reviewed,hv,hv
2018-07-10T23:20:12.100Z,19.411,-155.2823333,0.66,3.34,ml,33,26,0.006833,0.1,hv,hv70394541,2018-10-02T16:40:33.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.09,0.16,26,reviewed,hv,hv
2018-07-10T21:10:22.460Z,19.4113333,-155.2605,0.06,3.09,ml,45,45,0.0009528,0.13,hv,hv70394106,2018-10-02T16:40:33.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.13,0.156,36,reviewed,hv,hv
2018-07-10T19:40:42.610Z,19.397,-155.2736667,0.18,3.59,ml,26,40,0.001624,0.11,hv,hv70393806,2018-10-02T16:40:33.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.1,0.11,0.171,14,reviewed,hv,hv
2018-07-10T19:38:20.960Z,19.416,-155.2746667,1.02,3.76,ml,26,37,0.009053,0.12,hv,hv70393801,2018-10-02T16:40:33.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.13,0.218,26,reviewed,hv,hv
2018-07-10T19:36:14.240Z,19.4141667,-155.2648333,0.23,3.39,ml,25,80,0.005115,0.09,hv,hv70393796,2018-10-02T16:40:33.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.1,0.242,19,reviewed,hv,hv
2018-07-10T18:02:48.770Z,19.4835,-155.4351667,4.2,1.18,md,23,81,0.04735,0.13,hv,hv70393476,2018-10-02T16:40:32.040Z,"21 km WNW of Volcano, Hawaii",earthquake,0.33,0.9,0.207,11,reviewed,hv,hv
2018-07-10T16:45:01.540Z,19.4135,-155.2636667,0.2,3.19,ml,26,82,0.003843,0.12,hv,hv70393206,2018-10-02T16:40:32.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.12,0.213,23,reviewed,hv,hv
2018-07-10T15:47:43.400Z,19.3981667,-155.269,0.18,3.54,ml,24,58,0.002803,0.1,hv,hv70393016,2018-10-02T16:40:32.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.082,5,reviewed,hv,hv
2018-07-10T13:06:29.120Z,19.4131667,-155.2625,0.38,3.08,ml,36,77,0.002699,0.09,hv,hv70392451,2019-02-14T03:11:47.800Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.1,0.179,42,reviewed,hv,hv
2018-07-10T10:34:45.430Z,19.4168333,-155.2733333,0.09,3.43,ml,46,32,0.008846,0.14,hv,hv70391911,2019-05-01T02:41:36.490Z,"5 km SW of Volcano, Hawaii",earthquake,0.1,0.1,0.271,19,reviewed,hv,hv
2018-07-10T10:32:48.640Z,19.4136667,-155.265,0.4,3.23,ml,24,80,0.005084,0.07,hv,hv70391906,2018-10-02T16:40:32.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.1,0.09,0.138,22,reviewed,hv,hv
2018-07-10T07:52:31.320Z,19.3266667,-155.1405,1.49,1.51,md,26,115,0.042,0.16,hv,hv70391376,2018-10-02T16:40:31.040Z,"15 km S of Fern Forest, Hawaii",earthquake,0.32,0.53,0.065,5,reviewed,hv,hv
2018-07-09T17:58:59.900Z,19.4151667,-155.2765,0.79,3.51,ml,35,41,0.007588,0.09,hv,hv70388571,2018-10-02T16:40:31.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.11,0.161,45,reviewed,hv,hv
2018-07-09T15:23:14.330Z,19.4138333,-155.2596667,-0.07,3.33,ml,24,92,0.001748,0.11,hv,hv70388006,2018-10-02T16:40:31.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.177,41,reviewed,hv,hv
2018-07-09T15:22:53.830Z,19.4145,-155.2698333,0.12,2.57,md,8,128,0.01194,0.03,hv,hv70388001,2018-10-02T16:40:31.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.32,0.46,0.379,3,reviewed,hv,hv
2018-07-09T14:07:04.410Z,19.4011667,-155.2676667,0.39,3.64,ml,24,62,0.003293,0.06,hv,hv70387761,2018-10-02T16:40:31.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.16,0.235,15,reviewed,hv,hv
2018-07-09T12:05:13.080Z,19.4093333,-155.2635,0.4,3.92,ml,23,49,0.004381,0.05,hv,hv70387306,2018-10-02T16:40:30.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.228,10,reviewed,hv,hv
2018-07-09T10:02:01.220Z,19.9793333,-155.5168333,36.98,2.2,ml,16,148,0.1427,0.09,hv,hv70386856,2018-07-09T20:06:36.200Z,"12 km SSW of Honoka‘a, Hawaii",earthquake,0.69,1.13,0.021,4,reviewed,hv,hv
2018-07-08T12:54:43.130Z,19.41,-155.2631667,0.26,3.64,md,22,47,0.003735,0.08,hv,hv70382561,2022-08-08T05:46:25.204Z,"4 km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.048,6,reviewed,hv,hv
2018-07-08T12:50:54.930Z,19.398,-155.2686667,0.32,3,ml,44,49,0.002499,0.12,hv,hv70382531,2019-04-18T01:08:34.600Z,"6 km SW of Volcano, Hawaii",earthquake,0.11,0.1,0.16,40,reviewed,hv,hv
2018-07-08T11:38:40.030Z,19.4165,-155.2775,0.73,3.59,ml,27,46,0.006333,0.08,hv,hv70382261,2019-02-14T00:23:02.594Z,"5 km WSW of Volcano, Hawaii",earthquake,0.13,0.13,0.213,18,reviewed,hv,hv
2018-07-08T10:24:10.230Z,19.4155,-155.2623333,0.36,3.16,ml,34,55,0.004111,0.1,hv,hv70381991,2018-09-27T14:03:44.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.12,0.185,42,reviewed,hv,hv
2018-07-08T10:23:56.460Z,19.4163333,-155.2606667,0.54,2.92,ml,26,88,0.004289,0.1,hv,hv70381986,2018-09-27T14:03:44.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.16,0.154,11,reviewed,hv,hv
2018-07-08T10:23:42.370Z,19.4075,-155.287,1.2,2.56,ml,28,31,0.01047,0.08,hv,hv70381981,2018-09-27T14:03:44.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.055,10,reviewed,hv,hv
2018-07-08T10:21:50.920Z,19.399,-155.2775,0.4,3.57,ml,31,40,0.005129,0.1,hv,hv70381976,2019-02-15T00:31:15.877Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.241,17,reviewed,hv,hv
2018-07-08T10:20:16.470Z,19.3998333,-155.2655,0.15,3.02,ml,43,45,0.001661,0.11,hv,hv70381971,2019-02-15T00:49:04.110Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.11,0.164,43,reviewed,hv,hv
2018-07-08T09:09:39.930Z,19.416,-155.2746667,0.68,3.81,ml,33,31,0.009053,0.08,hv,hv70381746,2018-09-27T14:03:44.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.1,0.21,11,reviewed,hv,hv
2018-07-08T08:11:05.430Z,19.4121667,-155.2635,0.17,3.15,ml,36,36,0.00342,0.11,hv,hv70381521,2019-02-15T01:46:15.480Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.09,0.174,31,reviewed,hv,hv
2018-07-08T06:57:16.390Z,19.4123333,-155.2636667,0.44,3.06,ml,37,72,0.003585,0.08,hv,hv70381246,2019-02-15T02:15:17.340Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.09,0.169,39,reviewed,hv,hv
2018-07-08T06:04:19.370Z,19.4138333,-155.2628333,0.26,3.2,ml,44,36,0.003287,0.12,hv,hv70381046,2018-09-27T14:03:44.040Z,"Island of Hawaii, Hawaii",earthquake,0.12,0.09,0.182,39,reviewed,hv,hv
2018-07-08T06:03:46.880Z,19.4006667,-155.2835,0.91,1.74,md,25,35,0.01069,0.1,hv,hv70381041,2019-01-18T02:26:24.010Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.15,0.165,6,reviewed,hv,hv
2018-07-08T04:13:54.000Z,19.4128333,-155.2658333,0.37,3.33,ml,27,73,0.005671,0.1,hv,hv70380601,2018-09-27T14:03:44.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.154,18,reviewed,hv,hv
2018-07-08T00:43:32.390Z,19.4153333,-155.2781667,0.35,3.74,ml,22,55,0.006058,0.1,hv,hv70379786,2022-08-08T05:45:41.126Z,"5 km WSW of Volcano, Hawaii",earthquake,0.15,0.18,0.176,42,reviewed,hv,hv
2018-07-08T00:43:21.420Z,19.4131667,-155.2626667,0.46,3.3,ml,28,77,0.002844,0.11,hv,hv70379781,2018-09-27T14:03:44.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.184,42,reviewed,hv,hv
2018-07-07T19:43:28.060Z,19.4013333,-155.27,-0.64,2.92,md,19,61,0.004846,0.13,hv,hv70378751,2018-09-27T14:03:44.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.1,0.1,0.164,7,reviewed,hv,hv
2018-07-07T19:41:59.860Z,19.4191667,-155.275,0.4,3.26,ml,31,41,0.006074,0.1,hv,hv70378746,2018-09-27T14:03:44.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.08,0.14,33,reviewed,hv,hv
2018-07-07T19:40:49.760Z,19.4163333,-155.2786667,0.67,3.28,ml,28,50,0.005293,0.07,hv,hv70378741,2019-02-15T20:38:09.720Z,"5 km WSW of Volcano, Hawaii",earthquake,0.12,0.11,0.137,12,reviewed,hv,hv
2018-07-07T15:50:55.140Z,19.4083333,-155.2803333,0.67,3.81,ml,31,36,0.009937,0.1,hv,hv70377831,2018-09-27T14:03:43.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.191,14,reviewed,hv,hv
2018-07-07T12:59:51.950Z,19.4146667,-155.262,-0.03,3.05,ml,36,79,0.003256,0.09,hv,hv70377196,2019-02-15T21:24:32.870Z,"4 km SW of Volcano, Hawaii",earthquake,0.09,0.08,0.178,43,reviewed,hv,hv
